<amplicon ID>	<chr>	<Base position start/CpG start>	<Base position end/CpG end>	<Methylation pattern>	<count>	<raw cpg sites>
CDH1_3'_124	chr16	68771254	68771310	11101111111	51	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 0), (68771278, 1), (68771284, 1), (68771287, 1), (68771297, 1), (68771301, 1), (68771304, 1), (68771310, 1))
CDH1_3'_124	chr16	68771254	68771310	1111-011111	1	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771284, 0), (68771287, 1), (68771297, 1), (68771301, 1), (68771304, 1), (68771310, 1))
CDH1_3'_124	chr16	68771254	68771310	1111-1-1100	1	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771284, 1), (68771297, 1), (68771301, 1), (68771304, 0), (68771310, 0))
CDH1_3'_124	chr16	68771254	68771310	11110011111	1	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 0), (68771284, 0), (68771287, 1), (68771297, 1), (68771301, 1), (68771304, 1), (68771310, 1))
CDH1_3'_124	chr16	68771254	68771310	111101-1101	1	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 0), (68771284, 1), (68771297, 1), (68771301, 1), (68771304, 0), (68771310, 1))
CDH1_3'_124	chr16	68771254	68771310	11110101101	1	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 0), (68771284, 1), (68771287, 0), (68771297, 1), (68771301, 1), (68771304, 0), (68771310, 1))
CDH1_3'_124	chr16	68771254	68771310	1111011-101	1	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 0), (68771284, 1), (68771287, 1), (68771301, 1), (68771304, 0), (68771310, 1))
CDH1_3'_124	chr16	68771254	68771310	11110110111	1	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 0), (68771284, 1), (68771287, 1), (68771297, 0), (68771301, 1), (68771304, 1), (68771310, 1))
CDH1_3'_124	chr16	68771254	68771310	11110111111	26	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 0), (68771284, 1), (68771287, 1), (68771297, 1), (68771301, 1), (68771304, 1), (68771310, 1))
CDH1_3'_124	chr16	68771254	68771310	11111-11111	1	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 1), (68771287, 1), (68771297, 1), (68771301, 1), (68771304, 1), (68771310, 1))
CDH1_3'_124	chr16	68771254	68771310	111110-1100	1	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 1), (68771284, 0), (68771297, 1), (68771301, 1), (68771304, 0), (68771310, 0))
CDH1_3'_124	chr16	68771254	68771310	11111000111	1	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 1), (68771284, 0), (68771287, 0), (68771297, 0), (68771301, 1), (68771304, 1), (68771310, 1))
CDH1_3'_124	chr16	68771254	68771310	11111011000	1	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 1), (68771284, 0), (68771287, 1), (68771297, 1), (68771301, 0), (68771304, 0), (68771310, 0))
CDH1_3'_124	chr16	68771254	68771310	11111011011	1	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 1), (68771284, 0), (68771287, 1), (68771297, 1), (68771301, 0), (68771304, 1), (68771310, 1))
CDH1_3'_124	chr16	68771254	68771310	11111011100	1	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 1), (68771284, 0), (68771287, 1), (68771297, 1), (68771301, 1), (68771304, 0), (68771310, 0))
CDH1_3'_124	chr16	68771254	68771310	11111011101	2	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 1), (68771284, 0), (68771287, 1), (68771297, 1), (68771301, 1), (68771304, 0), (68771310, 1))
CDH1_3'_124	chr16	68771254	68771310	11111011110	15	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 1), (68771284, 0), (68771287, 1), (68771297, 1), (68771301, 1), (68771304, 1), (68771310, 0))
CDH1_3'_124	chr16	68771254	68771310	11111011111	55	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 1), (68771284, 0), (68771287, 1), (68771297, 1), (68771301, 1), (68771304, 1), (68771310, 1))
CDH1_3'_124	chr16	68771254	68771310	111111-0-0-	1	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 1), (68771284, 1), (68771297, 0), (68771304, 0))
CDH1_3'_124	chr16	68771254	68771310	111111-1011	1	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 1), (68771284, 1), (68771297, 1), (68771301, 0), (68771304, 1), (68771310, 1))
CDH1_3'_124	chr16	68771254	68771310	111111-11--	1	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 1), (68771284, 1), (68771297, 1), (68771301, 1))
CDH1_3'_124	chr16	68771254	68771310	111111-11-1	1	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 1), (68771284, 1), (68771297, 1), (68771301, 1), (68771310, 1))
CDH1_3'_124	chr16	68771254	68771310	111111-110-	1	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 1), (68771284, 1), (68771297, 1), (68771301, 1), (68771304, 0))
CDH1_3'_124	chr16	68771254	68771310	111111-1101	5	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 1), (68771284, 1), (68771297, 1), (68771301, 1), (68771304, 0), (68771310, 1))
CDH1_3'_124	chr16	68771254	68771310	111111-1110	2	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 1), (68771284, 1), (68771297, 1), (68771301, 1), (68771304, 1), (68771310, 0))
CDH1_3'_124	chr16	68771254	68771310	111111-1111	15	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 1), (68771284, 1), (68771297, 1), (68771301, 1), (68771304, 1), (68771310, 1))
CDH1_3'_124	chr16	68771254	68771310	11111101011	2	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 1), (68771284, 1), (68771287, 0), (68771297, 1), (68771301, 0), (68771304, 1), (68771310, 1))
CDH1_3'_124	chr16	68771254	68771310	111111011-1	2	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 1), (68771284, 1), (68771287, 0), (68771297, 1), (68771301, 1), (68771310, 1))
CDH1_3'_124	chr16	68771254	68771310	11111101110	12	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 1), (68771284, 1), (68771287, 0), (68771297, 1), (68771301, 1), (68771304, 1), (68771310, 0))
CDH1_3'_124	chr16	68771254	68771310	11111101111	52	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 1), (68771284, 1), (68771287, 0), (68771297, 1), (68771301, 1), (68771304, 1), (68771310, 1))
CDH1_3'_124	chr16	68771254	68771310	11111110011	2	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 1), (68771284, 1), (68771287, 1), (68771297, 0), (68771301, 0), (68771304, 1), (68771310, 1))
CDH1_3'_124	chr16	68771254	68771310	11111110101	11	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 1), (68771284, 1), (68771287, 1), (68771297, 0), (68771301, 1), (68771304, 0), (68771310, 1))
CDH1_3'_124	chr16	68771254	68771310	11111110110	1	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 1), (68771284, 1), (68771287, 1), (68771297, 0), (68771301, 1), (68771304, 1), (68771310, 0))
CDH1_3'_124	chr16	68771254	68771310	11111110111	9	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 1), (68771284, 1), (68771287, 1), (68771297, 0), (68771301, 1), (68771304, 1), (68771310, 1))
CDH1_3'_124	chr16	68771254	68771310	11111111-11	1	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 1), (68771284, 1), (68771287, 1), (68771297, 1), (68771304, 1), (68771310, 1))
CDH1_3'_124	chr16	68771254	68771310	11111111000	21	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 1), (68771284, 1), (68771287, 1), (68771297, 1), (68771301, 0), (68771304, 0), (68771310, 0))
CDH1_3'_124	chr16	68771254	68771310	11111111001	20	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 1), (68771284, 1), (68771287, 1), (68771297, 1), (68771301, 0), (68771304, 0), (68771310, 1))
CDH1_3'_124	chr16	68771254	68771310	11111111011	64	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 1), (68771284, 1), (68771287, 1), (68771297, 1), (68771301, 0), (68771304, 1), (68771310, 1))
CDH1_3'_124	chr16	68771254	68771310	111111111-1	5	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 1), (68771284, 1), (68771287, 1), (68771297, 1), (68771301, 1), (68771310, 1))
CDH1_3'_124	chr16	68771254	68771310	1111111110-	1	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 1), (68771284, 1), (68771287, 1), (68771297, 1), (68771301, 1), (68771304, 0))
CDH1_3'_124	chr16	68771254	68771310	11111111100	48	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 1), (68771284, 1), (68771287, 1), (68771297, 1), (68771301, 1), (68771304, 0), (68771310, 0))
CDH1_3'_124	chr16	68771254	68771310	11111111101	166	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 1), (68771284, 1), (68771287, 1), (68771297, 1), (68771301, 1), (68771304, 0), (68771310, 1))
CDH1_3'_124	chr16	68771254	68771310	1111111111-	5	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 1), (68771284, 1), (68771287, 1), (68771297, 1), (68771301, 1), (68771304, 1))
CDH1_3'_124	chr16	68771254	68771310	11111111110	141	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 1), (68771284, 1), (68771287, 1), (68771297, 1), (68771301, 1), (68771304, 1), (68771310, 0))
CDH1_3'_124	chr16	68771254	68771310	11111111111	1780	((68771254, 1), (68771264, 1), (68771269, 1), (68771274, 1), (68771278, 1), (68771284, 1), (68771287, 1), (68771297, 1), (68771301, 1), (68771304, 1), (68771310, 1))
DAPK1_i1_124	chr9	90113593	90113664	-0-00000	1	((90113612, 0), (90113638, 0), (90113645, 0), (90113655, 0), (90113658, 0), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	-0000000	2	((90113612, 0), (90113618, 0), (90113638, 0), (90113645, 0), (90113655, 0), (90113658, 0), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	-0011111	1	((90113612, 0), (90113618, 0), (90113638, 1), (90113645, 1), (90113655, 1), (90113658, 1), (90113664, 1))
DAPK1_i1_124	chr9	90113593	90113664	-1100000	2	((90113612, 1), (90113618, 1), (90113638, 0), (90113645, 0), (90113655, 0), (90113658, 0), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	0-000000	1	((90113593, 0), (90113618, 0), (90113638, 0), (90113645, 0), (90113655, 0), (90113658, 0), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	0-111000	1	((90113593, 0), (90113618, 1), (90113638, 1), (90113645, 1), (90113655, 0), (90113658, 0), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	00-10000	2	((90113593, 0), (90113612, 0), (90113638, 1), (90113645, 0), (90113655, 0), (90113658, 0), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	00000-00	1	((90113593, 0), (90113612, 0), (90113618, 0), (90113638, 0), (90113645, 0), (90113658, 0), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	00000000	389	((90113593, 0), (90113612, 0), (90113618, 0), (90113638, 0), (90113645, 0), (90113655, 0), (90113658, 0), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	0000001-	1	((90113593, 0), (90113612, 0), (90113618, 0), (90113638, 0), (90113645, 0), (90113655, 0), (90113658, 1))
DAPK1_i1_124	chr9	90113593	90113664	00000011	3	((90113593, 0), (90113612, 0), (90113618, 0), (90113638, 0), (90113645, 0), (90113655, 0), (90113658, 1), (90113664, 1))
DAPK1_i1_124	chr9	90113593	90113664	00000100	2	((90113593, 0), (90113612, 0), (90113618, 0), (90113638, 0), (90113645, 0), (90113655, 1), (90113658, 0), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	0001-111	1	((90113593, 0), (90113612, 0), (90113618, 0), (90113638, 1), (90113655, 1), (90113658, 1), (90113664, 1))
DAPK1_i1_124	chr9	90113593	90113664	00010000	25	((90113593, 0), (90113612, 0), (90113618, 0), (90113638, 1), (90113645, 0), (90113655, 0), (90113658, 0), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	00010011	154	((90113593, 0), (90113612, 0), (90113618, 0), (90113638, 1), (90113645, 0), (90113655, 0), (90113658, 1), (90113664, 1))
DAPK1_i1_124	chr9	90113593	90113664	00010100	3	((90113593, 0), (90113612, 0), (90113618, 0), (90113638, 1), (90113645, 0), (90113655, 1), (90113658, 0), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	00010111	1	((90113593, 0), (90113612, 0), (90113618, 0), (90113638, 1), (90113645, 0), (90113655, 1), (90113658, 1), (90113664, 1))
DAPK1_i1_124	chr9	90113593	90113664	00011-11	1	((90113593, 0), (90113612, 0), (90113618, 0), (90113638, 1), (90113645, 1), (90113658, 1), (90113664, 1))
DAPK1_i1_124	chr9	90113593	90113664	00011000	1	((90113593, 0), (90113612, 0), (90113618, 0), (90113638, 1), (90113645, 1), (90113655, 0), (90113658, 0), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	00011010	2	((90113593, 0), (90113612, 0), (90113618, 0), (90113638, 1), (90113645, 1), (90113655, 0), (90113658, 1), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	00011110	2	((90113593, 0), (90113612, 0), (90113618, 0), (90113638, 1), (90113645, 1), (90113655, 1), (90113658, 1), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	00011111	60	((90113593, 0), (90113612, 0), (90113618, 0), (90113638, 1), (90113645, 1), (90113655, 1), (90113658, 1), (90113664, 1))
DAPK1_i1_124	chr9	90113593	90113664	00100000	15	((90113593, 0), (90113612, 0), (90113618, 1), (90113638, 0), (90113645, 0), (90113655, 0), (90113658, 0), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	00100010	6	((90113593, 0), (90113612, 0), (90113618, 1), (90113638, 0), (90113645, 0), (90113655, 0), (90113658, 1), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	00110000	149	((90113593, 0), (90113612, 0), (90113618, 1), (90113638, 1), (90113645, 0), (90113655, 0), (90113658, 0), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	00110010	1	((90113593, 0), (90113612, 0), (90113618, 1), (90113638, 1), (90113645, 0), (90113655, 0), (90113658, 1), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	00111110	1	((90113593, 0), (90113612, 0), (90113618, 1), (90113638, 1), (90113645, 1), (90113655, 1), (90113658, 1), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	01-00000	1	((90113593, 0), (90113612, 1), (90113638, 0), (90113645, 0), (90113655, 0), (90113658, 0), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	010-0000	1	((90113593, 0), (90113612, 1), (90113618, 0), (90113645, 0), (90113655, 0), (90113658, 0), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	01000-00	1	((90113593, 0), (90113612, 1), (90113618, 0), (90113638, 0), (90113645, 0), (90113658, 0), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	01000000	157	((90113593, 0), (90113612, 1), (90113618, 0), (90113638, 0), (90113645, 0), (90113655, 0), (90113658, 0), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	01000001	1	((90113593, 0), (90113612, 1), (90113618, 0), (90113638, 0), (90113645, 0), (90113655, 0), (90113658, 0), (90113664, 1))
DAPK1_i1_124	chr9	90113593	90113664	0100001-	1	((90113593, 0), (90113612, 1), (90113618, 0), (90113638, 0), (90113645, 0), (90113655, 0), (90113658, 1))
DAPK1_i1_124	chr9	90113593	90113664	01000010	46	((90113593, 0), (90113612, 1), (90113618, 0), (90113638, 0), (90113645, 0), (90113655, 0), (90113658, 1), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	0101-010	1	((90113593, 0), (90113612, 1), (90113618, 0), (90113638, 1), (90113655, 0), (90113658, 1), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	0101000-	1	((90113593, 0), (90113612, 1), (90113618, 0), (90113638, 1), (90113645, 0), (90113655, 0), (90113658, 0))
DAPK1_i1_124	chr9	90113593	90113664	01010000	32	((90113593, 0), (90113612, 1), (90113618, 0), (90113638, 1), (90113645, 0), (90113655, 0), (90113658, 0), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	01010010	2	((90113593, 0), (90113612, 1), (90113618, 0), (90113638, 1), (90113645, 0), (90113655, 0), (90113658, 1), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	01010011	1	((90113593, 0), (90113612, 1), (90113618, 0), (90113638, 1), (90113645, 0), (90113655, 0), (90113658, 1), (90113664, 1))
DAPK1_i1_124	chr9	90113593	90113664	01011000	7	((90113593, 0), (90113612, 1), (90113618, 0), (90113638, 1), (90113645, 1), (90113655, 0), (90113658, 0), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	01011010	79	((90113593, 0), (90113612, 1), (90113618, 0), (90113638, 1), (90113645, 1), (90113655, 0), (90113658, 1), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	01011111	1	((90113593, 0), (90113612, 1), (90113618, 0), (90113638, 1), (90113645, 1), (90113655, 1), (90113658, 1), (90113664, 1))
DAPK1_i1_124	chr9	90113593	90113664	0110-000	1	((90113593, 0), (90113612, 1), (90113618, 1), (90113638, 0), (90113655, 0), (90113658, 0), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	01100000	368	((90113593, 0), (90113612, 1), (90113618, 1), (90113638, 0), (90113645, 0), (90113655, 0), (90113658, 0), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	01100010	5	((90113593, 0), (90113612, 1), (90113618, 1), (90113638, 0), (90113645, 0), (90113655, 0), (90113658, 1), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	01100111	1	((90113593, 0), (90113612, 1), (90113618, 1), (90113638, 0), (90113645, 0), (90113655, 1), (90113658, 1), (90113664, 1))
DAPK1_i1_124	chr9	90113593	90113664	01101000	3	((90113593, 0), (90113612, 1), (90113618, 1), (90113638, 0), (90113645, 1), (90113655, 0), (90113658, 0), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	01101111	1	((90113593, 0), (90113612, 1), (90113618, 1), (90113638, 0), (90113645, 1), (90113655, 1), (90113658, 1), (90113664, 1))
DAPK1_i1_124	chr9	90113593	90113664	01110000	58	((90113593, 0), (90113612, 1), (90113618, 1), (90113638, 1), (90113645, 0), (90113655, 0), (90113658, 0), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	01110011	1	((90113593, 0), (90113612, 1), (90113618, 1), (90113638, 1), (90113645, 0), (90113655, 0), (90113658, 1), (90113664, 1))
DAPK1_i1_124	chr9	90113593	90113664	01110100	8	((90113593, 0), (90113612, 1), (90113618, 1), (90113638, 1), (90113645, 0), (90113655, 1), (90113658, 0), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	01111000	23	((90113593, 0), (90113612, 1), (90113618, 1), (90113638, 1), (90113645, 1), (90113655, 0), (90113658, 0), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	01111010	1	((90113593, 0), (90113612, 1), (90113618, 1), (90113638, 1), (90113645, 1), (90113655, 0), (90113658, 1), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	01111110	13	((90113593, 0), (90113612, 1), (90113618, 1), (90113638, 1), (90113645, 1), (90113655, 1), (90113658, 1), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	01111111	2	((90113593, 0), (90113612, 1), (90113618, 1), (90113638, 1), (90113645, 1), (90113655, 1), (90113658, 1), (90113664, 1))
DAPK1_i1_124	chr9	90113593	90113664	1-0-0000	1	((90113593, 1), (90113618, 0), (90113645, 0), (90113655, 0), (90113658, 0), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	1-000000	2	((90113593, 1), (90113618, 0), (90113638, 0), (90113645, 0), (90113655, 0), (90113658, 0), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	1-000010	1	((90113593, 1), (90113618, 0), (90113638, 0), (90113645, 0), (90113655, 0), (90113658, 1), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	1-110000	1	((90113593, 1), (90113618, 1), (90113638, 1), (90113645, 0), (90113655, 0), (90113658, 0), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	1-110100	1	((90113593, 1), (90113618, 1), (90113638, 1), (90113645, 0), (90113655, 1), (90113658, 0), (90113664, 0))
DAPK1_i1_124	chr9	90113593	90113664	10-00000	1	((90113593, 1), (90113612, 0), (90113638, 0), (90113645, 0), (90113655, 0), (90113658, 0), (90113664, 0))
